'BTC', 'ETH', 'BNB', 'XRP', 'BUSD', 'ADA', 'DOGE', 'SOL', 'MATIC', 'DOT', 'SHIB', 'LTC', 'TRX', 'AVAX', 'UNI', 'ATOM', 'LINK', 'XMR', 'ETC', 'TON', 'BCH', 'BSV', 'XLM', 'NEAR', 'CRO', 'LDO', 'APE', 'HBAR', 'FIL', 'ALGO', 'QNT', 'VET', 'ICP', 'MANA', 'AAVE', 'SAND', 'FLOW', 'EOS', 'LUNC', 'EGLD', 'XTZ', 'THETA', 'FTM', 'AXS', 'CHZ', 'USDP', 'HT', 'FXS', 'KCS', 'FTT', 'ZEC', 'GRT', 'BTT', 'USDD', 'CRV', 'MKR', 'SNX', 'CAKE', 'TWT', 'KLAY', 'XEC', 'RUNE', 'DASH', 'IOTA', 'NEO', 'OP', 'PAXG', 'IMX', 'ETHW', 'ZIL', 'ENJ', 'HNT', 'GMX', 'OSMO', 'KAVA', 'CSPR', '1INCH', 'COMP', 'CVX', 'LRC', 'RPL', 'BAT', 'STX', 'RVN', 'XDC', 'WOO', 'CELO', 'XEM', 'BAL', 'AR', 'ENS', 'KSM', 'GMT', 'ROSE', 'SUSHI', 'TFUEL', 'DCR', 'MV', 'XCH', 'DFI', 'YFI', 'LUNA', 'IOTX', 'DYDX', 'AGIX', 'WAVES', 'XCN', 'XYM', 'KDA', 'JASMY', 'ANKR', 'BNX', 'ONE', 'GLMR', 'GLM', 'USTC', 'JST', 'AMP', 'MASK', 'QTUM', 'T', 'FLUX', 'MAGIC', 'OMG', 'ICX', 'OCEAN', 'IOST', 'ELON', 'ONT', 'AUDIO', 'ASTR', 'TEL', 'RNDR', 'RSR', 'LPT', 'BDX', 'DGB', 'BICO', 'SXP', 'SKL', 'STORJ', 'SFP', 'ZEN', 'KNC', 'PEOPLE', 'ZRX', 'BRISE', 'RLC', 'UMA', 'SCRT', 'NFT', 'ANT', 'INJ', 'WEMIX', 'SRM', 'DAO', 'SLP', 'TRIBE', 'CTC', 'WAXP', 'ILV', 'PUNDIX', 'MC', 'CKB', 'ERG', 'XNO', 'API3', 'PYR', 'CELR', 'GAL', 'BAND', 'REQ', 'LOOKS', 'GTC', 'CHR', 'EWT', 'NMR', 'XPRT', 'SYS', 'LSK', 'METIS', 'FX', 'DEXE', 'ALPHA', 'LYXe', 'EVER', 'CTSI', 'WIN', 'ABBC', 'MXC', 'CEEK', 'COTI', 'XYO', 'ARRR', 'NKN', 'ORBS', 'CFG', 'REN', 'SNT', 'ACA', 'BFC', 'DAG', 'PROM', 'BSW', 'POND', 'MLK', 'ORC', 'RACA', 'UOS', 'VRA', 'WRX', 'REEF', 'VLX', 'CVC', 'STG', 'MNW', 'ALICE', 'DERO', 'MBOX', 'MTL', 'PHA', 'UQC', 'OGN', 'WMT', 'FET', 'DENT', 'POWR', 'ACH', 'CFX', 'TRAC', 'TLM', 'SPELL', 'OXT', 'BNT', 'DODO', 'SUN', 'MFT', 'DAR', 'AERGO', 'CQT', 'AMPL', 'ELF', 'FORTH', 'REP', 'MOVR', 'C98', 'EFI', 'RLY', 'DIVI', 'QKC', 'DUSK', 'YGG', 'SFUND', 'CCD', 'PERP', 'MTRG', 'MBL', 'ADS', 'CWEB', 'VEGA', 'ETN', 'QRDO', 'XCAD', 'MLN', 'UFO', 'BLOK', 'COCOS', 'REV', 'ASD', 'TIME', 'UTK', 'AOG', 'ARPA', 'SUPER', 'TT', 'FITFI', 'ATA', 'LIT', 'POLS', 'LOKA', 'GODS', 'STMX', 'GAFI', 'TLOS', 'WILD', 'WXT', 'BOBA', 'KMD', 'ALPACA', 'CULT', 'TVK', 'STRK', 'LTO', 'AVA', 'NOIA', 'TRU', 'LINA', 'KAI', 'BOND', 'DIA', 'EXRD', 'ORN', 'AKT', 'ERN', 'FORT', 'DATA', 'AIOZ', 'CLV', 'ALPINE', 'XPR', 'QUICK', 'GAS', 'LON', 'H2O', 'ROUTE', 'KLV', 'WAN', 'UNFI', 'DEGO', 'KP3R', 'QI', 'TRB', 'AURORA', 'FSN', 'SWEAT', 'IDEX', 'BOSON', 'BCD', 'VXV', 'ALBT', 'BAKE', 'HARD', 'RMRK', 'XHV', 'EPX', 'CREAM', 'AGLD', 'VOXEL', 'HERO', 'BURGER', 'OM', 'ADX', 'FIDA', 'SDAO', 'ALEPH', 'AMB', 'ELA', 'KEY', 'CRPT', 'PRQ', 'MAP', 'FRONT', 'ANC', 'PRE', 'PLU', 'SOS', 'SOUL', 'HEGIC', 'HTR', 'NULS', 'VELO', 'DC', 'KAR', 'SUKU', 'DG', 'OPUL', 'ZCX', 'STC', 'AKRO', 'DERC', 'CPOOL', 'SOLVE', 'HYDRA', 'OOKI', 'HAPI', 'GST', 'NAKA', 'MIR', 'RFOX', 'BEPRO', 'ALT', 'PNT', 'NIM', 'BOA', 'PDEX', 'YLD', 'SENSO', 'CERE', 'URUS', 'KRL', 'KOK', 'GARI', 'VEED', 'APL', 'XDEFI', 'DPR', 'SDN', 'PKF', 'OXEN', 'GOVI', 'LSS', 'NWC', 'NRG', 'BASIC', 'CUDOS', 'PUSH', 'LTX', 'TONE', 'HAI', 'WHALE', 'ORAI', 'XDB', 'PEEL', 'IHC', 'TITAN', 'KAT', 'FRA', 'SCLP', 'SHR', 'NUM', 'PSTAKE', 'XED', 'VR', 'ZBC', 'SWASH', 'GRIN', 'PCX', 'SPA', 'WNCG', 'POSI', 'OVR', 'NTVRK', 'EPIK', 'AURY', 'REAP', 'BUX', 'SHFT', 'SYLO', 'BNC', 'SHILL', 'GHX', 'CMP', 'NEER', 'DFYN', 'BONDLY', 'XAVA', 'KMA', 'SWFTC', 'POLK', 'DRGN', 'WOOP', 'DYP', 'GOM2', 'MTV', 'CARD', 'MAN', 'SLIM', 'UNO', 'CIRUS', 'CAS', 'PBR', 'DVPN', 'PSL', 'CGG', 'MOOV', 'GMM', 'TRVL', 'XTM', 'OGV', 'TRIAS', 'OOE', 'KYL', 'BAX', 'REVV', 'VID', 'EDG', 'FKX', 'GMEE', 'MITX', 'DFA', 'BIFI', 'VAI', 'SKEY', 'WOM', 'VEMP', 'LITH', 'VSYS', 'GLCH', 'SHX', 'JAM', 'EFX', 'GEEQ', 'COV', 'TARA', 'BOLT', 'ENQ', 'MODEFI', 'MHC', 'WSIENNA', 'IXS', 'BRWL', 'PMON', 'GLQ', 'DSLA', 'SRK', 'FRM', 'SIN', 'TOWER', 'SWINGBY', 'TRADE', 'UBX', 'AOA', 'SHA', 'CTI', 'UNIC', 'MAHA', 'MATTER', 'ISP', 'EOSC', 'RFUEL', 'KONO', 'TXA', 'PIAS', 'POLC', 'FLY', 'SLCL', 'XWG', 'LYM', 'WELL', 'LAYER', 'ZEE', 'REVU', 'NORD', 'BULL', 'OLT', 'SWP', 'TOKO', 'UNB', 'ACE', 'FCD', 'ACT', 'LABS', 'ERTHA', 'EPK', 'EQZ', 'NGM', 'NRFB', 'FEAR', 'XCV', 'SUTER', 'CWS', 'FLAME', 'MONI', 'BEAT', 'GMB', 'CPC', 'MARSH', 'ROOBEE', 'ONSTON', 'PLY', 'IOI', 'WEST', 'PHNX', 'XNL', 'OLE', 'WOMBAT', 'HOTCROSS', 'STRONG', 'HORD', 'ODDZ', 'DPET', 'BMON', 'NFTB', 'LIKE', 'HAWK', 'OPCT', 'LOCG', 'SKU', 'XTAG', 'KDON', 'LBP', 'HYVE', 'ARX', 'MNST', 'PUMLX', 'BUY', 'PBX', 'MTS', 'ROSN', 'LACE', 'PLAY', 'FTG', 'XCUR', 'JAR', 'STND', 'POLX', 'TCP', 'DAPPX', 'MVP', 'FRR', 'PEL', 'LAVAX', 'NAVI', '1EARTH', 'ADB', 'YOP', '2CRZ', 'XSR', 'TIDAL', 'IDEA', 'MAKI', 'HAKA', 'RED', 'FORM', 'FCL', 'FCON', 'CREDI', 'VISION', 'GEM', 'ROAR', 'CARE', 'BBC', 'SDL', 'YFDAI', 'FLR', 'AXPR', 'OAS', 'HIDOODLES', 'HIFIDENZA', 'HIMFERS', 'SON', 'CELT', 'BNS', 'ETH2', 'HIENS3', 'HIENS4', 'COOHA', 'GALA', 'SYNR', 'KICKS', 'VIDT', 'CAPP', 'HIVALHALLA', 'MELOS', 'HISQUIGGLE', 'GENS', 'ECOx', 'GGG', 'KOL', 'DAPPT', 'P00LS', 'CWAR', 'PLGR', 'TRIBL', 'ARKER', 'TEM', 'SURV', 'STORE', 'DREAMS', 'DMTR', 'RACEFI', 'CLH', 'HICLONEX', 'HIFLUF', 'CIX100', 'PIX', 'aUSD', 'PLD', 'KARA', 'POL', 'MPLX', 'SIMP', 'HBB', 'HIOD', 'SRBP', 'LMR', 'HIPENGUINS', 'HFT', 'LOC', 'AION', 'AI', 'HIAZUKI', 'HIPUNKS', 'FT', 'FORESTPLUS', 'UPO', 'STARLY', 'HIMEEBITS', 'ARNM', 'MEM', 'DOCK', 'MJT', 'EGAME', 'MLS', 'REV3L', 'STEPWATCH', 'PRMX', 'HIBIRDS', 'ILA', 'NHCT', 'ASTRA', 'RBP', 'HEART', 'DOSE', 'INDI', 'NDAU', 'HICOOLCATS', 'ACQ', 'HISAND33', 'PRIMAL', 'CHMB', 'CLUB', 'SQUAD', 'SOLR', 'AFK', 'RIF', 'EQX', 'H3RO3S', 'EUL', 'QUARTZ', 'NGC', 'NGL', 'AZERO', 'ACOIN', 'TAUM', 'APT', 'XETA', 'MNET', 'LPOOL', 'WBTC', 'HIODBS', 'RANKER', 'LOOM', 'WAL', 'MSWAP', 'HIBAYC', 'HIMAYC', 'HIGAZERS', 'LOVE', 'POKT', 'FALCONS', 'MARS4', 'ERSDL', 'NYM', time , time
22602.36,1650.15,303.3,0.4090609,0.99975996,0.36196219,0.08689868,24.91,1.01,6.22,0.00001219,90.39,0.06258725,17.26,6.71,13.35,6.99,175.46,22.42,2.25,128.42,44.79,0.08919891,2.35,0.07751775,2.27,5.28,0.07234723,4.91,0.23692369,142.56,0.0220156,5.59,0.73145313,87.33,0.78739873,1.1,1.04,0.00018076,42.85,1.12,1.01,0.34783478,9.29,0.13750374,1,5.14,11.19,8.02,2.35,48.45,0.08451845,0.00000074,0.9790979,1,721.2,2.62,3.8,1.51,0.19991999,0.00003062,1.81,52.19,0.22132213,8.07,2.28,1910.42,0.64956495,4.1,0.02789278,0.43844384,3.16,50.88,0.8480848,1.07,0.0380438,0.50242023,52.75,5.27,0.28332833,35.83,0.25162516,0.27582758,0.02995299,0.0290729,0.21143114,0.69946994,0.03732273,7.06,9.56,15.22,36.54,0.49284928,0.05151515,1.32,0.04758475,23.41,0.16133613,44.14,0.53595359,7318.28,2.1,0.02791279,1.71,0.21488148,2.3,0.01197119,0.04390439,1.14,0.00512951,0.02486248,81.23,0.01777277,0.4210421,0.23132313,0.0230123,0.02460167,0.00496049,3.07,2.5,0.02399239,0.69876987,0.90279027,1.36,0.1990199,0.30973097,0.00984098,0.00000033,0.20740073,0.19251925,0.04488448,0.00266489,0.69186918,0.0040984,6.36,0.04220422,0.010051,0.34143414,0.27972797,0.03614361,0.36093609,0.46244624,10.91,0.8570857,0.0280428,0.22393199,0.00000034,1.67,1.94,0.79497949,0.00000045,3,1.7,0.49994999,0.46654665,0.83925391,0.00279927,0.25652565,0.55435543,0.06822682,56.09,0.42124212,0.07127712,0.00318531,1.83,0.79747974,1.49,3.87,0.01464146,1.9,1.95,0.10421042,0.2160216,1.65,0.14635263,3.3,16.76,0.67156715,0.13351335,0.91557177,22.12,0.19287804,2.62,0.1220122,10.63,0.05071507,0.1350135,0.00009177,0.08398839,0.03313331,0.10681068,0.07740874,0.00647664,0.43864386,0.10819181,0.02845284,0.23312331,0.08110811,--,0.15051505,0.07021702,0.05999299,4.6,0.19921992,0.00914891,0.27989798,0.11215121,0.00021262,0.22790278,0.00664059,0.18031803,0.00318031,0.02836283,0.10622531,0.48434843,1.39,1.55,4.87,--,0.93649364,0.13651365,7.18,0.1220922,0.17931793,0.28045742,0.00087692,--,0.01159515,0.02765076,0.220135,0.01682168,--,0.0790379,--,0.12671267,0.00589258,0.0050425,0.16621662,0.11782178,0.10121012,1.09,0.18571348,3.3,--,8.09,0.22812281,0.08595859,0.01331733,0.0140614,0.00997839,0.10917091,0.24982498,1.01,0.00787078,0.49284928,2.78,0.0030163,0.13771377,0.01167116,1.14,0.00259235,0.18761876,1.22,21.83,0.00000174,0.00254925,0.61846184,0.00062906,0.06633663,62.04,0.10068803,0.02647264,0.0340714,0.10431043,0.00412241,0.0270427,0.12081208,1,0.39873987,0.51835183,0.24862486,--,7.19,0.13567356,0.36633663,0.00361636,0.20642064,0.2750275,--,0.00000818,0.0360036,12.68,0.08347834,0.62967196,0.05069306,0.03465346,0.00683368,0.00723032,3.99,0.34163416,0.0420642,0.90079007,0.27952795,1.93,0.13411341,0.03832383,0.0380238,0.06344634,2.46,0.00197619,54,2.72,0.6160616,0.1210121,2.7,0.0030403,0.19052752,5.35,1.87,--,0.00797079,15.27,0.20062006,0.35333533,0.01250125,--,0.23272327,--,0.52655265,0.1040204,--,0.17767776,2.56,0.82078207,0.00037333,12.53,0.32953295,0.22112211,0.00454045,0.60396039,0.03487348,0.14121412,0.44084408,0.34473447,0.08040904,0.01623162,0.95989598,0.00369076,0.19899989,0.10866086,0.00886288,0.2060206,0.05177517,0.04552055,9.57,0.00000017,0.17811781,0.02451045,0.07010701,0.23346967,0.00323732,0.00145414,0.19171917,0.08240824,0.02445244,0.07477747,0.1051005,0.00299029,0.00343674,0.16951695,0.04162416,0.0274,1.56,--,18.53,0.01950195,0.17450744,0.16461646,0.00975997,0.00121962,0.06936693,0.19141914,0.00117851,0.03852385,1.38,0.05660566,0.17156315,0.00736073,21.53,0.29290928,0.09970997,0.05321532,0.00195019,0.00049754,0.12021202,0.00674867,--,0.08532853,0.17353735,0.53115311,0.17538753,0.06488848,0.220135,0.00117311,0.00257025,0.27632763,0.30413041,0.01550155,0.01814181,0.90729072,4.07,0.00267514,0.05210521,0.0000644,0.080018,0.00342234,0.00158215,0.15021502,0.00298529,0.03070307,0.14892489,0.08113811,0.00746274,0.00989098,0.01452145,0.24169616,0.54095409,0.00412041,--,0.08210821,0.3190319,0.22942294,0.00873087,0.61266126,0.01924292,0.09610961,0.00955695,0.00231523,0.26512651,0.01552155,0.01064606,0.14671467,0.2750275,0.03090309,0.00643264,0.27622762,0.00176017,0.00124212,0.05251525,0.01168478,0.02988298,0.23932393,0.00484048,0.00128772,0.00188118,0.02693069,0.04678467,0.06171617,0.12657265,0.00529752,0.06498649,0.00029202,0.00060406,0.06447644,0.00553155,0.00033253,0.0330833,0.02227222,0.00434043,2.23,0.01893189,0.01224122,0.00007219,0.01294429,0.02120212,0.00054765,0.02191219,0.00829682,0.00636563,0.05970597,0.00813081,0.110061,0.0170717,0.03016401,0.01922634,0.00074017,0.0010881,0.0380438,0.00049784,0.00394739,0.01077107,0.09839983,0.15871587,0.00090309,0.00258325,0.01278127,0.20362036,--,0.4230423,0.01828182,0.00234123,0.67926792,0.00658065,0.00040724,0.00025192,0.03298329,0.0070287,0.00321932,0.00239823,0.12921492,0.00004275,0.00021682,0.00067006,0.01686568,4.44,0.70327032,0.06160616,0.00071007,0.00198919,0.00624062,0.01826182,0.72847284,0.04321432,0.02136213,0.00161316,0.02695269,0.00112581,0.0020552,0.00334633,0.06122612,0.02479247,0.02466246,0.20812081,0.00380438,0.00558247,0.04630463,0.00299429,0.00094209,0.00893389,--,0.00132913,0.00057435,0.00296029,0.00934093,0.02964296,0.06220622,0.00595159,0.09161916,0.00674767,0.00045104,0.29232923,0.02351235,0.01627162,0.02020202,0.00020572,0.00387383,0.13881388,0.00055824,0.01049104,0.00050355,0.09010901,0.02317231,0.01311231,0.01625162,0.01443144,0.00210721,0.00829882,6.74,--,0.01324132,0.05483548,--,--,0.00490549,0.00369036,0.00956095,0.01420142,0.01335133,0.02758275,0.01638163,0.00052905,0.02448244,0.0040634,0.00472647,0.02140214,0.00284028,0.0010931,0.00611161,0.01242124,0.00265826,0.00626051,0.00368436,0.04698469,0.00358435,0.0280628,0.0000473,--,0.00219321,0.00011074,0.00113511,0.00739873,0.02164216,0.06148614,0.00420359,0.00045202,--,0.00159215,--,0.00025352,0.01320132,0.00321532,0.01755175,0.00068686,0.00224422,--,0.00006145,0.00121912,0.00275027,0.01544154,0.0080908,0.0030448,0.02813081,0.00559055,73.91,0.04053405,0.00091082,0.05874587,0.0150815,0.1270127,0.00220622,0.00024392,0.00257525,0.00044934,1519.42,0.03495349,0.0020322,0.21465146,0.04914491,0.00684568,0.00117511,0.03818381,0.00046106,0.01114411,0.00750315,0.0190919,0.00085218,0.83258325,0.04341434,0.00189818,0.00059405,0.13211321,0.01472147,0.00051245,1.15,0.00116211,0.14700469,--,0.01893189,0.00183018,0.00438843,0.01555155,0.00476447,0.00794079,0.00376937,0.02072207,0.00091909,0.25032503,0.02779277,0.00441944,0.01844184,0.04550455,0.04718471,0.09649964,0.00211821,0.04562456,0.00644464,0.00815281,0.37383738,0.65618561,--,0.0020382,0.02274227,0.09063906,3.24,0.00418571,0.01166386,0.02889288,0.00461746,0.0190519,0.02860286,0.0181261,0.09526952,0.00005646,0.16081608,0.00587258,0.00128862,0.00382138,0.01162116,0.00312331,0.0310731,0.4110411,0.0020262,0.01183118,0.00700966,0.120012,14.04,0.00342534,0.0310031,0.01260126,0.01291139,0.00019457,0.00730073,0.03895389,0.02697269,0.0080708,--,0.00878387,0.0020812,4.34,0.38093809,0.03633463,0.21141113,0.99339933,0.0180628,0.00044424,11.58,0.04440444,0.00073907,0.1210221,22558.41,0.0040404,0.00411041,0.05435571,0.02032203,0.00050895,0.12734273,0.0240424,0.03743374,0.00183118,0.05620562,0.00392739,0.00064006,0.00433243,0.22942294,2023-01-21 10:02:29.261233,43.483707427978516
22600.05,1650.3,303.36,0.40902089,0.99978996,0.36183217,0.0870487,24.95,1.01,6.22,0.00001219,90.4,0.06259125,17.26,6.72,13.36,6.99,175.6,22.4,2.25,128.42,44.79,0.08918791,2.35,0.07751775,2.27,5.29,0.07236723,4.91,0.2370237,142.66,0.0220313,5.59,0.73234322,87.47,0.78853884,1.1,1.04,0.00018078,42.95,1.12,1.01,0.34825482,9.29,0.13747374,1,5.14,11.14,8.02,2.35,48.48,0.08448844,0.00000074,0.9790979,1,720.62,2.62,3.8,1.51,0.19991999,0.00003062,1.81,52.23,0.22132213,8.07,2.28,1910.42,0.64956495,4.1,0.02791279,0.43884388,3.16,50.88,0.8480848,1.07,0.0380438,0.50255025,52.83,5.27,0.28352835,35.83,0.25162516,0.27582758,0.02995299,0.0290529,0.21161115,0.69946994,0.03732273,7.06,9.58,15.22,36.53,0.49344934,0.05160516,1.32,0.04759475,23.41,0.16133613,44.14,0.53595359,7318.28,2.1,0.02791279,1.71,0.21436143,2.3,0.01197119,0.04390439,1.14,0.00514051,0.0250025,81.23,0.01777277,0.4210421,0.23132313,0.02299229,0.02460167,0.00496049,3.07,2.5,0.02399239,0.69876987,0.90539053,1.36,0.1990199,0.31023102,0.00984098,0.00000033,0.2070707,0.19321932,0.04488448,0.0026679,0.69466946,0.00410041,6.36,0.04220422,0.010051,0.34143414,0.27972797,0.03614361,0.36093609,0.46244624,10.91,0.8570857,0.0280428,0.22393199,0.00000034,1.67,1.94,0.79497949,0.00000045,3,1.7,0.49994999,0.46654665,0.84125411,0.00280028,0.25652565,0.55435543,0.06824682,56.09,0.42124212,0.07126712,0.00318531,1.83,0.79747974,1.49,3.87,0.01464146,1.9,1.95,0.10448044,0.2160216,1.65,0.14658665,3.3,16.78,0.67156715,0.13351335,0.91557177,22.12,0.19287804,2.62,0.1220122,10.56,0.05071507,0.1350135,0.00009173,0.08317831,0.03313331,0.10681068,0.07766876,0.00647664,0.43864386,0.10819181,0.02845284,0.23312331,0.08110811,--,0.15021502,0.07021702,0.05999299,4.6,0.19921992,0.00914891,0.27989798,0.11215121,0.00021262,0.22790278,0.00663379,0.18031803,0.00318031,0.02836283,0.10622531,0.48434843,1.39,1.55,4.87,--,0.93649364,0.13651365,7.18,0.1220922,0.17971797,0.28045742,0.00087692,--,0.01159515,0.02764276,0.220135,0.01682168,--,0.0790379,--,0.12671267,0.00589198,0.0050425,0.16621662,0.11782178,0.10121012,1.09,0.18571348,3.3,--,8.05,0.22812281,0.08595859,0.01331733,0.0140614,0.00997839,0.10917091,0.24982498,1.01,0.00787078,0.49284928,2.78,0.0030163,0.13771377,0.01167116,1.14,0.00259235,0.18761876,1.22,21.83,0.00000173,0.00254925,0.61846184,0.00062706,0.06633663,62.04,0.10068803,0.02648264,0.0340714,0.10471047,0.00412241,0.0270427,0.12081208,1,0.39873987,0.51835183,0.24862486,--,7.19,0.13567356,0.36633663,0.00361636,0.20642064,0.2750275,--,0.0000082,0.0360036,12.69,0.08347834,0.62967196,0.05069306,0.03465346,0.00683368,0.00723032,3.99,0.34163416,0.0420642,0.90079007,0.27742774,1.93,0.13411341,0.03836383,0.0380938,0.06349634,2.46,0.00197619,54,2.72,0.6160616,0.1210121,2.7,0.0030403,0.19030151,5.38,1.87,--,0.00797079,15.27,0.19881988,0.35323532,0.01249124,--,0.23272327,--,0.52655265,0.10432043,--,0.17767776,2.56,0.82078207,0.00037333,12.53,0.32953295,0.22112211,0.00454045,0.60396039,0.03487348,0.14121412,0.44084408,0.34473447,0.08040904,0.01629162,0.960096,0.00369076,0.19893989,0.10866086,0.00886288,0.2060206,0.05179517,0.04547554,9.57,0.00000017,0.17831783,0.02451045,0.06990699,0.23346967,0.00323732,0.00145414,0.19171917,0.08240824,0.02445244,0.07477747,0.1051005,0.00299029,0.00343674,0.16951695,0.04162416,0.0274,1.56,--,18.53,0.01950195,0.17445744,0.16441644,0.00975997,0.00121962,0.06936693,0.19141914,0.00117851,0.03852385,1.38,0.05660566,0.17156315,0.00736073,21.53,0.29290928,0.09970997,0.05321532,0.00195019,0.00049754,0.12021202,0.00674867,--,0.08532853,0.17366736,0.53115311,0.17650764,0.06489148,0.220135,0.00117311,0.00257025,0.27612761,0.30413041,0.01550155,0.01814181,0.90729072,4.07,0.00266696,0.05180518,0.0000644,0.080028,0.00342234,0.00158215,0.15021502,0.00298529,0.03070307,0.1530153,0.08113811,0.00746474,0.00989098,0.01451145,0.24169616,0.54095409,0.00412041,--,0.08210821,0.31843184,0.22942294,0.00873087,0.61266126,0.01924792,0.09610961,0.00955695,0.00231523,0.26512651,0.01552155,0.01064606,0.14671467,0.2750275,0.03090309,0.00643264,0.27632763,0.00176317,0.00125112,0.05251525,0.01168478,0.02988298,0.2390239,0.00484048,0.00128772,0.00188118,0.02693069,0.04678467,0.06171617,0.12760275,0.00528352,0.0650465,0.00029202,0.00060406,0.06447644,0.00553155,0.00033253,0.0330833,0.02226222,0.00434043,2.22,0.01893189,0.01224122,0.00007219,0.01294429,0.02120212,0.00054765,0.02191219,0.00832383,0.00636563,0.060006,0.00813081,0.11081508,0.0170717,0.03017301,0.01923634,0.00074017,0.0010881,0.0380438,0.00049784,0.00394739,0.01077107,0.09839983,0.15871587,0.00090409,0.00258325,0.01278127,0.20392039,--,0.42314231,0.01828182,0.00234323,0.67926792,0.00658065,0.00040724,0.00025192,0.03298329,0.0070507,0.00321932,0.00239823,0.12968296,0.00004275,0.00021682,0.00066746,0.01686568,4.44,0.70327032,0.06154615,0.00071007,0.00198319,0.00624062,0.01826182,0.72847284,0.04329432,0.02136213,0.00160916,0.02695269,0.00112621,0.0020552,0.00334633,0.06122612,0.02462246,0.02466246,0.20812081,0.00380438,0.00558247,0.04630463,0.00299429,0.00094209,0.00899189,--,0.00132913,0.00057435,0.00296029,0.00934093,0.02964296,0.06220622,0.00595159,0.09162916,0.00674467,0.00045104,0.29272927,0.02358235,0.01627162,0.02020202,0.00020572,0.00390095,0.13881388,0.00055824,0.01049104,0.00050355,0.09010901,0.02317231,0.01311231,0.01625162,0.01443144,0.00210721,0.00829882,6.74,--,0.01324132,0.05483548,--,--,0.00490549,0.00369036,0.00956095,0.01420142,0.01340134,0.02756275,0.01638163,0.00052905,0.02448244,0.0040164,0.00471547,0.02140214,0.00284828,0.0010911,0.00611161,0.01242124,0.00265526,0.00622209,0.00368136,0.04698469,0.00358435,0.0280628,0.00004712,--,0.00219321,0.00011074,0.00113611,0.00739873,0.02160216,0.06148614,0.00420349,0.00045202,--,0.00159215,--,0.00025312,0.01320132,0.00321532,0.01742174,0.00068696,0.00224422,--,0.00006257,0.00121912,0.00275027,0.01544154,0.0080908,0.0030447,0.02812281,0.00559055,73.91,0.04050405,0.00091082,0.05874587,0.0150915,0.12711271,0.00220722,0.00024392,0.00257525,0.00044974,1519.42,0.03493349,0.0020342,0.21465146,0.04933493,0.00685768,0.00117511,0.0380138,0.00046106,0.01114311,0.00750305,0.01910191,0.00085508,0.83258325,0.04341434,0.00189818,0.00059405,0.13211321,0.01472147,0.00051245,1.15,0.00116211,0.14698469,--,0.01892189,0.00183018,0.00437743,0.01555155,0.00476447,0.00793079,0.00376937,0.02072207,0.00091809,0.25572557,0.02774277,0.00441944,0.01844184,0.04550455,0.04729472,0.09649964,0.00211721,0.04570457,0.00638663,0.00815481,0.37383738,0.65618561,--,0.0020382,0.02278227,0.09066906,3.24,0.00418571,0.01162776,0.02889288,0.00461846,0.0190519,0.02860286,0.0181261,0.09526952,0.00005646,0.16081608,0.00587158,0.00128912,0.00382338,0.01163116,0.00312331,0.0310731,0.4110411,0.0020432,0.01183118,0.00700966,0.120012,14.07,0.00342534,0.0310031,0.01266126,0.01289138,0.00019451,0.00730073,0.03895389,0.02697269,0.00810781,--,0.00879587,0.0020812,4.34,0.38093809,0.03633463,0.21164116,0.9970997,0.01777977,0.00044424,11.92,0.04440444,0.00073907,0.120012,22558.41,0.0040264,0.00411041,0.05435571,0.02032203,0.00050905,0.12735273,0.0240524,0.03741374,0.00183118,0.05620562,0.00392739,0.00063646,0.00433243,0.22942294,2023-01-21 10:03:10.762767,84.98524141311646
